Sample	logFC	pval	pval_corr	log_pval
AGRP	1.3643431002195583	0.7675225363695057	1.0	-0.0
C5orf34	1.3641948125412027	7.269003189144399e-16	1.492326354731345e-11	10.826136191233305
LHB	1.363311790423876	1.1323216510513278e-05	0.2324656349608376	0.6336412391179443
GRIK3	1.3630040515475716	0.006452198931064463	1.0	-0.0
ADAM11	1.3621243234532514	0.036114713463865473	1.0	-0.0
AGAP2	1.3599320258105596	0.006892822784399779	1.0	-0.0
TRIM59	1.3594308701236768	6.299115406380252e-17	1.2932083929298658e-12	11.888331485477664
BNC1	1.3582741374012057	0.011214873448811658	1.0	-0.0
GPM6B	1.3575983258116118	0.028483399880680868	1.0	-0.0
SLC26A10	1.3571400640785893	0.0019027983258802597	1.0	-0.0
KRT71	1.356762761178938	0.8319754769804276	1.0	-0.0
PRB4	1.356151410209949	0.7915897043893991	1.0	-0.0
SLMO1	1.3553917789873422	8.089117786348441e-18	1.6606958815373348e-13	12.779709891367316
S100P	1.3543247284488444	0.014786095662343046	1.0	-0.0
HIST1H3D	1.3541808658776926	2.1435747540029517e-06	0.0440075896996806	1.356472417140169
VENTX	1.3538885819283175	0.15854029976534903	1.0	-0.0
LRP4	1.3536739971620566	0.0009462667978073183	1.0	-0.0
RLTPR	1.353328445082159	0.0051532091250265505	1.0	-0.0
SPON2	1.351779502297184	0.0339967851888032	1.0	-0.0
RCC1	1.3516269496472528	8.80452131723903e-22	1.8075682264291727e-17	16.74290530133495
DNER	1.3510489421914613	0.028464674504180484	1.0	-0.0
CT47A1	1.3503621212947912	0.5962064327748693	1.0	-0.0
MCM7	1.3503431539982937	9.366859088116913e-19	1.9230161707904023e-14	13.716017063730574
PTF1A	1.3502626923744483	0.3210053917539464	1.0	-0.0
RPRML	1.348799121598527	0.04176700401955842	1.0	-0.0
KIF21B	1.3486934210196893	0.0002504398071302653	1.0	-0.0
MPZ	1.3484838233014198	0.40585550472563836	1.0	-0.0
LOC100128191	1.3484246917364962	1.6746568630770624e-16	3.438070539897209e-12	11.463685217010852
LRRTM2	1.3468369155132525	0.04310795626301708	1.0	-0.0
UCN3	1.346806634904969	0.6532822834189594	1.0	-0.0
SMCP	1.3465603445971988	0.13234233349011976	1.0	-0.0
P4HA3	1.346246928217182	0.0014760522915934025	1.0	-0.0
WFDC3	1.3462384996425087	0.04617360789514864	1.0	-0.0
CRYBA4	1.3459575736849954	0.47016264288108645	1.0	-0.0
RXFP2	1.3457098703548473	0.5308368252891298	1.0	-0.0
DLEU2	1.3455436247382755	3.2227777894085234e-10	6.616362801655698e-06	5.179380688697783
NETO2	1.3453764056784117	2.3675721846696615e-10	4.8606256951268155e-06	5.313307821591562
C5orf58	1.3437058825990185	0.008505488130143237	1.0	-0.0
ZPLD1	1.3436370194868386	0.3728803276933481	1.0	-0.0
SLC16A8	1.3434012748646862	0.001567840387245698	1.0	-0.0
C21orf58	1.3433948704795613	7.446259758996641e-12	1.5287171285220105e-07	6.81567286833995
PGLYRP4	1.3430743805039191	0.05193389363210952	1.0	-0.0
FLG2	1.3420898275951592	0.48022727425948464	1.0	-0.0
MMP14	1.3415715885464277	5.072711826026026e-09	0.00010414277378831431	3.9823708592998863
NOG	1.340834170558126	0.012624026261244191	1.0	-0.0
SLC24A4	1.3396582564837738	0.2768380229886843	1.0	-0.0
GSX1	1.3374438995832225	0.1342399477250055	1.0	-0.0
MESP2	1.3373672277702857	0.0006830015509312972	1.0	-0.0
TCF19	1.3357996353593808	1.1856013214247225e-14	2.4340395128849554e-10	9.613672375946292
RPL36A	1.333613318044109	2.250004995938892e-15	4.6192602566625454e-11	10.335427568204143
MTHFD2	1.3334718839614403	3.9771335070436335e-18	8.165055089960579e-14	13.0880408807148
LBX2	1.3305282780204228	2.3752835256131592e-05	0.48764570780838157	0.3118955940327072
UCHL1	1.3293112127838551	0.0016935996980939015	1.0	-0.0
CA14	1.3286914379141228	0.09015823491564785	1.0	-0.0
TIGD3	1.3278856014614782	4.0399057964853084e-08	0.0008293926600184339	3.0812398123860314
MCART6	1.3263146771618448	0.0007431545126414176	1.0	-0.0
OR4N4	1.3252818581772428	0.2973906381915521	1.0	-0.0
DMRTB1	1.3252490949271354	0.667675149990682	1.0	-0.0
PPFIA2	1.3249767318783512	0.10896743967786308	1.0	-0.0
TNFSF4	1.3245171273553105	8.73473534355632e-05	1.0	-0.0
HIST2H2AA3	1.3243614908900305	2.2797846916864315e-05	0.46803979720322436	0.32971721750082894
TRIB3	1.324094667820214	3.4002507567972313e-09	6.980714803704716e-05	4.15610010468196
FJX1	1.3224931718737567	1.372960595171075e-07	0.0028186881018862167	2.549952977737403
PRDM12	1.3206006999487507	0.010750532875763292	1.0	-0.0
SYT12	1.3202932969734098	0.00209507512237921	1.0	-0.0
PIRT	1.3190549060607557	0.21777385409592562	1.0	-0.0
GSTA3	1.3180545877247485	0.4059756999171863	1.0	-0.0
IGSF21	1.3175716550264118	0.016388161188032727	1.0	-0.0
SHOX2	1.3170341269913646	0.0020042629381463914	1.0	-0.0
LCE2B	1.3158868035899844	0.42791882298746786	1.0	-0.0
SLC4A10	1.313795439675328	0.204348293079874	1.0	-0.0
IL31RA	1.3134293405778061	0.015982271463010136	1.0	-0.0
VCX2	1.3113955992448227	0.43649152982634765	1.0	-0.0
TFAP2A	1.3110293126022121	0.0013170653512806305	1.0	-0.0
PDZD7	1.3099861717511367	0.00032084370487160696	1.0	-0.0
LRRC4B	1.309567424635219	0.006900763585839794	1.0	-0.0
ESPL1	1.3082373006758772	1.51880573837388e-11	3.118108180881576e-07	6.506108821300836
SOX12	1.308038885163855	6.678140031304788e-17	1.3710221484268729e-12	11.862955529264552
SMC4	1.3075590193015358	1.5103783545768335e-17	3.100806761946239e-13	12.508525297559947
IL17REL	1.3075561475116628	0.15357592961203348	1.0	-0.0
VSTM2L	1.3075163458171932	0.01963551241036784	1.0	-0.0
ESX1	1.3070508515271777	0.32271895295773634	1.0	-0.0
HBQ1	1.3064507945374282	0.010934973007806381	1.0	-0.0
CXCL9	1.3050792139853442	0.004853798486090361	1.0	-0.0
CPLX1	1.303546123107731	0.0005159467208565553	1.0	-0.0
ALDOC	1.3028500409192247	0.01633866286588358	1.0	-0.0
RAB3C	1.3027600725660022	0.06554250999536396	1.0	-0.0
LOC648691	1.3026506720921753	0.0006086855164409848	1.0	-0.0
CT47A10	1.3013027192282363	0.716223563423132	1.0	-0.0
CENPL	1.3012060023648973	2.8112190728468663e-23	5.771432756554616e-19	18.238716359977033
DBNDD1	1.3009801932703535	6.415230754735324e-10	1.317046873947162e-05	4.880398768140466
KCNJ4	1.3007172190702896	0.1170981133311371	1.0	-0.0
KRTAP5-1	1.3005425697131052	1.1647427228100204e-06	0.02391216809928972	1.6213810449269002
RGSL1	1.300149527189446	0.5561422401634437	1.0	-0.0
NCRNA00162	1.3000558411843834	0.17412548256260674	1.0	-0.0
ANKRD13B	1.2997940098330343	8.522531189581911e-12	1.7496756532211664e-07	6.757042451354642
LOC389791	1.2996746059014004	2.896687369944168e-08	0.0005946899170495377	3.225709424888766
SMOX	1.29663200158115	3.786376703604366e-08	0.0007773431372499764	3.1093872312398267
FGF11	1.295565729632088	2.0116842930873222e-05	0.41299878537082724	0.3840512256015239
SCGB2A1	1.2953355031419225	0.3170558939191907	1.0	-0.0
CDK2	1.2951137565044473	0.00024664064666784466	1.0	-0.0
C19orf26	1.2950507076173077	0.000175486081260021	1.0	-0.0
PODNL1	1.2950200414351976	1.2154514376108767e-05	0.249532180141513	0.6028734389917593
JAKMIP2	1.2949176254526789	0.004968078451369422	1.0	-0.0
SNORD15B	1.2946364043476897	0.1793921962716527	1.0	-0.0
KRT40	1.2940856575171829	0.5913175085452289	1.0	-0.0
TSPYL6	1.293404595709051	0.2169848974029374	1.0	-0.0
RELL2	1.2930343632782844	8.862816436708293e-12	1.8195362144562125e-07	6.740039296174486
TLL2	1.2923841285638016	0.015108387278108985	1.0	-0.0
ACRV1	1.2918091928204523	9.320216387086406e-07	0.01913440424268839	1.7181850551609785
NMB	1.2911816811138888	0.0009382309804632757	1.0	-0.0
CARD11	1.2911037983256355	4.929838284199279e-05	1.0	-0.0
HAND1	1.290987332172302	0.4708078074925237	1.0	-0.0
CHEK2	1.2906761133341549	2.7800470809893953e-15	5.7074366572712284e-11	10.243558899732642
C12orf56	1.290362291097288	0.0001325204060526892	1.0	-0.0
DNAH8	1.289542027091965	0.4241179499042209	1.0	-0.0
TMEM158	1.2880477790237315	0.02197178111958718	1.0	-0.0
GPR173	1.2878359033679114	0.00026379435129372396	1.0	-0.0
LCE2C	1.287808025231594	0.4050713939322006	1.0	-0.0
GAS2L3	1.2863306821067253	6.672248548691467e-06	0.13698126270463581	0.8633388347451307
RIBC2	1.2860982968762888	8.351501150402035e-06	0.1714563186177538	0.7658465053565104
C6orf222	1.284753347166646	0.039408094266971394	1.0	-0.0
MMP16	1.2834586575491995	0.008256294588734418	1.0	-0.0
TFAP2D	1.282635341791192	0.29082913396438287	1.0	-0.0
HNRNPCL1	1.282370715578162	0.6716960881314425	1.0	-0.0
CCR8	1.2815753565409973	4.179250790985756e-06	0.08580001873893757	1.0665126173002888
SLC1A4	1.280920541621784	7.427278923698037e-08	0.001524820363035207	2.816781316932156
SLC7A5P2	1.280902654486419	0.01163256485352753	1.0	-0.0
C9orf139	1.2802951173052395	0.14125793890567034	1.0	-0.0
E2F2	1.279310050819797	3.1967365391648554e-06	0.06562900114905448	1.1829042055062184
GJA10	1.279136844305691	0.11238473494505957	1.0	-0.0
CHEK1	1.2787257245551285	8.497041055230503e-22	1.744442528638822e-17	16.758343333986677
ASPRV1	1.2779862357464138	0.2603830853505219	1.0	-0.0
ZNF114	1.277051867694838	0.00017168461735762503	1.0	-0.0
TNFSF9	1.2765215479106127	3.7472981778874686e-05	0.7693203159202973	0.1138927987261933
TNFRSF9	1.2763796643744758	0.0006496539922902575	1.0	-0.0
SERPINB10	1.275975638931285	0.40062939022813526	1.0	-0.0
LOC100128977	1.2757668245362233	0.012099759077817851	1.0	-0.0
DSC1	1.2755143170194305	0.49587201336974196	1.0	-0.0
GABBR1	1.275169065419652	0.013958440328942709	1.0	-0.0
BCAT1	1.2746681945305305	0.004939206969530822	1.0	-0.0
DNASE1L2	1.2737275546073867	0.020372679571324104	1.0	-0.0
C19orf57	1.272874149744501	4.6842044833458844e-07	0.0096166718043091	2.016975205208935
PPP1R14B	1.2727745773439896	2.5617013149528153e-18	5.25917279959813e-14	13.279082559424412
NLGN3	1.272123010675779	0.04770342930262506	1.0	-0.0
MGC87042	1.2715669486200625	0.0007544373674500512	1.0	-0.0
GNB3	1.2705571363706376	0.001528782972875598	1.0	-0.0
DDX39	1.2702382257708695	1.806217909313772e-23	3.708165367821174e-19	18.43084090647716
LOC440040	1.2696737250116048	0.028754839710068678	1.0	-0.0
C3orf65	1.2693244040431757	0.09058030429340291	1.0	-0.0
CXADRP3	1.2682049542695137	0.18433406173638173	1.0	-0.0
CRYGS	1.2674763014903703	0.4017025832955563	1.0	-0.0
GAL3ST1	1.2668216547278792	0.03659426123519027	1.0	-0.0
MDFI	1.2665687293952033	3.979018034179268e-06	0.08168924024170038	1.087835143117402
TCP11	1.2657935255404902	0.05473423297757636	1.0	-0.0
MCF2L2	1.2654505873314816	0.010867674888033963	1.0	-0.0
KIAA1045	1.265052097821414	0.14933510016763277	1.0	-0.0
COL3A1	1.2644179561573665	0.0002063047792958892	1.0	-0.0
KCNA6	1.263682081678283	0.035729883886716975	1.0	-0.0
FDPSL2A	1.2635736878723929	0.014561949107186762	1.0	-0.0
GNAT1	1.263441648016315	0.5850422082051876	1.0	-0.0
SNHG1	1.2626503670481597	6.067743068485153e-19	1.2457076519600018e-14	13.904583867819516
WDR76	1.2600022163629818	1.5268926633178813e-14	3.13471063779161e-10	9.503802542300685
HES4	1.2578081511249328	2.6632037619020458e-06	0.054675573231849	1.2622066550187416
SSX2	1.257072364781012	0.3194160411707586	1.0	-0.0
SAC3D1	1.2570548229186693	7.539382840217439e-12	1.54783529709664e-07	6.810275253838931
KIF3C	1.2567051684015969	1.592897440759385e-06	0.032702184458790175	1.4854232361252806
CDH6	1.255963579167366	0.010322390161328106	1.0	-0.0
WFDC5	1.2557934867373683	0.1035121089641943	1.0	-0.0
MTL5	1.2550506388947236	0.006925890363605534	1.0	-0.0
SERPINA12	1.2550281416741773	0.3681358702375179	1.0	-0.0
PP14571	1.2544179003398783	0.020265172378747177	1.0	-0.0
LRRC69	1.254052978823721	0.0002678417035239456	1.0	-0.0
IRS4	1.2538218627136928	0.5905377080480143	1.0	-0.0
LOC149134	1.2536288814982282	0.0030890441834426885	1.0	-0.0
PASK	1.2532819988576769	0.02824086173163119	1.0	-0.0
RTN4R	1.2519895810182256	1.209492965067122e-07	0.0024830890572828017	2.6050077039682313
PSG5	1.2517990236304057	0.49920029847771474	1.0	-0.0
GPR22	1.2504785926137805	0.24271598732869795	1.0	-0.0
IRX4	1.2502528345292854	0.09140203861866032	1.0	-0.0
TIMP1	1.2499581205515078	7.056868391491596e-08	0.0014487750807732245	2.8389990325833923
GUCY1B2	1.2499194849947144	0.0007821455825621791	1.0	-0.0
LOC285629	1.2491214481306923	0.06338667578945094	1.0	-0.0
ZGLP1	1.2483220137813262	0.35257910561602646	1.0	-0.0
WNT10A	1.2474439659958856	0.003651753689961597	1.0	-0.0
LMNB2	1.2465663597920322	1.037763134655314e-19	2.13052771544736e-15	14.671512811809663
NLGN1	1.246535374510155	0.001138396082656934	1.0	-0.0
PSORS1C3	1.2450156488389712	0.009592061860593307	1.0	-0.0
ADCY2	1.2448540502452774	0.03422049409292651	1.0	-0.0
MIF	1.2448499462259814	4.864582926160256e-12	9.986988747407005e-08	7.000565439453979
IER5L	1.243549592926808	6.841944384908123e-09	0.00014046511822216377	3.852431510950735
C1orf200	1.2426703674789104	0.0750503379591496	1.0	-0.0
C6orf147	1.2423009218203034	7.275949875734681e-10	1.49375250948833e-05	4.825721352097063
DCLK3	1.2422396570635406	0.003664748932858184	1.0	-0.0
SPDYE8P	1.2421357916240545	0.0009714007308528202	1.0	-0.0
GPR137C	1.2415575194171193	4.430633108230985e-07	0.009096089771198211	2.041145262156774
SNORA57	1.2415559347999312	0.08055749022363949	1.0	-0.0
CT47B1	1.2403740455972205	0.416250868526986	1.0	-0.0
CENPO	1.2403067241784305	1.9537949667793486e-26	4.0111410667980024e-22	21.39673206415781
PYY2	1.239647146311948	0.060899956570837105	1.0	-0.0
STX1B	1.2392543088204828	0.0820532477094637	1.0	-0.0
ALPP	1.2382175116065737	0.29193859429920954	1.0	-0.0
LRRC26	1.2380372853415818	0.22146418724253575	1.0	-0.0
SLAMF9	1.2380137275822927	0.056002438164266206	1.0	-0.0
NRXN1	1.2376863668600775	0.0962439431160939	1.0	-0.0
OR7E156P	1.2368867409478819	0.3880078029795394	1.0	-0.0
C2orf82	1.2342049646713664	0.5564157316601753	1.0	-0.0
LOC100128811	1.23285701323173	0.0015661366612824694	1.0	-0.0
PDZD4	1.2325217963225983	0.028434568135935357	1.0	-0.0
RAG1	1.232453573926228	0.4889141228082383	1.0	-0.0
DRP2	1.2321324159088842	0.008002414245788653	1.0	-0.0
HIST1H2AL	1.2316310042865442	1.929580383038933e-05	0.39614285263789295	0.40214817537522235
KCNQ3	1.230438477851325	0.0009031107564746736	1.0	-0.0
SOX10	1.2300440843920732	0.09345278732012999	1.0	-0.0
PPAPDC1A	1.2298556092449298	0.00015563626775847193	1.0	-0.0
LOX	1.2295928940033587	0.020575411852159563	1.0	-0.0
C2CD4D	1.229114689307377	4.1016621660747464e-08	0.0008420712426951455	3.0746511638441727
HIST3H2BB	1.2286569065220896	8.469187473575772e-08	0.001738724188325106	2.7597693041321363
PURG	1.2286486796785678	0.019213793676367132	1.0	-0.0
EGLN3	1.228512213892106	0.0006481237649709163	1.0	-0.0
CPA4	1.2270101100751711	0.1654523462570049	1.0	-0.0
OAS3	1.2258333665326901	1.1118589152127476e-08	0.00022826463529317708	3.6415613679084338
FOXP3	1.224492685920886	5.67779587500905e-05	1.0	-0.0
ASNS	1.2243372414807094	5.302776821878088e-15	1.0886600815315715e-10	9.963107701290676
STK32A	1.22428748473886	0.0050345714276472196	1.0	-0.0
PCDHGB2	1.224182621135962	0.011488039223573656	1.0	-0.0
ZNF488	1.2233299898653085	0.022260314405085718	1.0	-0.0
SCGB2A2	1.2224336637969522	0.37857740670776774	1.0	-0.0
SLCO6A1	1.221561541212422	0.052449138430957956	1.0	-0.0
METRN	1.220506226569853	1.4270618025747338e-05	0.29297578806859287	0.533168268870075
SLC9A5	1.2204896357362571	2.0511635430542548e-07	0.004211038753890385	2.375610761780091
FBXL16	1.2197822079160048	0.002619065335206895	1.0	-0.0
RBMXL3	1.2192248671381893	0.39521802418696916	1.0	-0.0
EFNA3	1.2187697692670127	7.003619566267006e-07	0.014378430969546163	1.842288503274858
CENPN	1.2181736778070347	1.8655442818970513e-09	3.8299624107346465e-05	4.41680548840491
FAM40B	1.2180891788560393	9.363351770093072e-07	0.019222961184001075	1.7161797110059687
HIST1H2AG	1.2180224875882537	1.112032750460475e-07	0.002283003236695355	2.641493472794506
XRCC3	1.2174902097609257	1.8495611886285005e-21	3.7971491202543114e-17	16.420542347070917
TRIM50	1.2171577496322143	0.3843414104572558	1.0	-0.0
CCDC144NL	1.2164083834715662	0.15402725754991384	1.0	-0.0
RBP3	1.2160222484643382	0.06537070133663354	1.0	-0.0
LOC541471	1.2157378424948764	7.069471553512401e-12	1.4513625099360958e-07	6.838224099346087
KCNG1	1.2154956964855197	0.030968833238844425	1.0	-0.0
PCNA	1.2146055747954492	3.1513451156748133e-21	6.469711522480392e-17	16.189115083626202
NKD1	1.2142137828546842	0.06482741032368217	1.0	-0.0
NSUN5P1	1.213858206538955	1.188784068841537e-10	2.4405736933316754e-06	5.6125080742504005
MYEOV	1.2133263333403832	0.03610165657054833	1.0	-0.0
ARGFX	1.213161671532232	0.4529521426069739	1.0	-0.0
LOC92659	1.2130612992519278	2.2339337745063984e-15	4.586266039061636e-11	10.338540756421326
TESC	1.21284266303865	0.002647550527268819	1.0	-0.0
TMEM132E	1.2119595980077298	0.06963904016703748	1.0	-0.0
EXTL1	1.2118479454521953	0.10727445839401226	1.0	-0.0
MTHFD1L	1.2116110936065727	5.933160282369572e-20	1.2180778059704731e-15	14.914324969811185
ADAMTS7	1.2115940579138522	3.6276866100966785e-07	0.007447640610528481	2.1279812886097096
NCRNA00152	1.2111897078285452	6.850190615091971e-08	0.0014063441332783817	2.851908394183577
PTX4	1.2111500319560708	0.17449660498845893	1.0	-0.0
DVWA	1.209479726268154	2.3282220502850365e-06	0.0477983986923518	1.320586652566215
C6orf81	1.2094734927015351	4.9121139996300684e-05	1.0	-0.0
SCNN1D	1.2094451812095413	8.24509313544684e-06	0.16927176207072364	0.7714154848899641
FOXB1	1.2090387657860715	0.09210343743330295	1.0	-0.0
CDH3	1.2088124089127152	0.00013661031626536644	1.0	-0.0
HAR1B	1.2087725595336385	0.01124332984770633	1.0	-0.0
PHYHIPL	1.2074312972399692	0.029709860520414917	1.0	-0.0
SCN3B	1.2070292740853183	0.09901563285716745	1.0	-0.0
FAM83A	1.2067957463133983	0.029648788753673085	1.0	-0.0
CCDC18	1.2064520092759645	6.119537969351071e-10	1.2563411451077749e-05	4.900892416872085
ZP4	1.2060978598062861	0.3812301279633783	1.0	-0.0
FAM19A5	1.205755304701169	0.0005500557273092643	1.0	-0.0
CCDC155	1.2057439601424116	0.05286188947485983	1.0	-0.0
CYP27C1	1.2054850096139909	0.001382533236893369	1.0	-0.0
BAGE	1.205356867935575	0.12015749846644716	1.0	-0.0
C19orf48	1.2051481121693453	2.6023901353915174e-06	0.053427069479587856	1.272238646587224
GAB4	1.2039567356352332	0.3786214219962568	1.0	-0.0
COL24A1	1.2036807134807734	0.039579480420636935	1.0	-0.0
ZPBP2	1.2027086035967351	0.450177837173413	1.0	-0.0
ELMOD1	1.202674162908421	0.0957999517505359	1.0	-0.0
SH2D2A	1.20264550588408	2.5143546989035266e-07	0.00516197019684894	2.2871845072275265
LOC389634	1.2025011574052065	0.1947031190489086	1.0	-0.0
AVPR1B	1.202423955309001	0.05135895121912608	1.0	-0.0
MCM5	1.2016786639349792	1.9649062325472315e-16	4.033952495419466e-12	11.394269220426343
HIST1H2BK	1.201611129524128	1.2099048874826694e-09	2.48393473400192e-05	4.604859819540224
TEKT5	1.2006990043029568	0.001462133174342006	1.0	-0.0
FAM131B	1.2006128094436397	0.02617477216240801	1.0	-0.0
D4S234E	1.1996646653432066	0.02162408738937385	1.0	-0.0
RNF112	1.198334442035562	0.03121862278003346	1.0	-0.0
MXD3	1.1983171671508668	1.134841417171231e-14	2.3298294294525373e-10	9.632675873205375
LOC100272216	1.1979475367457875	0.14780871404854523	1.0	-0.0
PHF21B	1.1978301898264663	0.009438756431250701	1.0	-0.0
DNAH17	1.197712845846259	0.02114828894960763	1.0	-0.0
RCC2	1.197514155576716	1.1085345351410693e-23	2.2758214006446153e-19	18.642861823014204
TMPRSS15	1.1972290379651338	0.5655777348732546	1.0	-0.0
AURKAPS1	1.1966642094395796	5.671948147215858e-13	1.1644509546234155e-08	7.933878798743707
LGALS13	1.1966634762569253	0.6857742484242826	1.0	-0.0
SLC16A3	1.1956252799376124	5.085011787612482e-09	0.00010439529199968424	3.9813190866274546
MCM6	1.195150149386203	1.1623874729550461e-22	2.3863814819767097e-18	17.622260129704046
TYMP	1.1947892012306678	7.112918944308267e-06	0.1460282259266487	0.8355631909320101
SNORD17	1.1927742226711384	0.020346363593246528	1.0	-0.0
C14orf39	1.1924769976462306	0.02788969813266495	1.0	-0.0
FCHO1	1.1920882746749912	5.586059074799655e-07	0.01146817928056369	1.9405055264030096
UTS2	1.1915947178857498	0.02530368637037139	1.0	-0.0
AQP12B	1.190296833047241	0.3612716872868288	1.0	-0.0
OMG	1.1902906292418765	0.12420828007583383	1.0	-0.0
ARL9	1.190082781855407	0.0013477649580320597	1.0	-0.0
HIST1H2BG	1.189929134163898	0.002496184106049073	1.0	-0.0
CCL20	1.189700339472453	0.03079796998403776	1.0	-0.0
RFPL4B	1.1888917085515769	0.20072679206105434	1.0	-0.0
C16orf74	1.1885884690150972	3.985330147365977e-05	0.8181882792542351	0.08714674616698859
CACNG2	1.1883660812925583	0.12173200640141564	1.0	-0.0
RIPPLY1	1.187818007416804	0.8475225613687212	1.0	-0.0
B3GAT1	1.1875367635762544	0.012250950070145365	1.0	-0.0
C19orf40	1.187485269338528	6.685952447329459e-19	1.372626037436738e-14	13.862447767205621
RIMBP2	1.1870497703677163	0.11300828998430698	1.0	-0.0
LRP8	1.1869610393658379	2.490269170561934e-08	0.0005112522607163651	3.291364758565097
FBXL6	1.1868704906938667	9.528128314468651e-20	1.956124742960414e-15	14.708603453509593
TNFRSF4	1.1866924050003949	0.00020319361299596993	1.0	-0.0
LYG2	1.1865782399663014	0.049939540560540514	1.0	-0.0
PRAMEF9	1.186194753744944	0.6663507005651725	1.0	-0.0
